ID,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
2,-0.02643021,0.012778585,0.22397275,0.08577981,-0.029610366,0.15790232,-0.1723093,0.06592866,-0.09920714,0.21861921,-0.19259065,-0.082497135,0.06797762,-0.1723423,-0.039032653,-0.028170427,-0.07938838,0.40986878,-0.03997547,-0.0020324371,0.0185036,-0.04287147,-0.14856696,-0.07214373,0.12049643,-0.09711748,-0.013366949,-0.048879143,-0.101105414,0.028361045,0.13930362,-0.07680027,0.0034509543,0.07997268,0.03150555,-0.010205481,0.18728249,-0.05954289,-0.06524933,0.065024234,-0.1529107,-0.058932543,-0.070981085,0.018870877,0.09152239,0.24116792,0.11196395,-0.23463306,-0.14977193,-0.27460465,0.1830208,0.067702815,0.014669497,-0.004637133,-0.24811207,0.010482724,0.08528329,-0.06151421,0.07469781,-0.06341816,-0.21660605,0.1188641,0.13253425,0.2487167
3,-0.036808398,0.0021683385,0.2046574,0.047533087,-0.0578016,0.13722788,-0.20133992,0.057329353,-0.078324825,0.23420759,-0.18802088,-0.109063014,0.07852668,-0.14755867,-0.06074166,-0.04643985,-0.03414686,0.4381696,-0.04271313,-0.010174293,0.045531936,-0.04383909,-0.1859209,-0.06519207,0.11345305,-0.11222165,0.014191457,-0.06878935,-0.1001395,-0.010124061,0.10647071,-0.11840648,-0.049024943,0.06303038,0.013877283,-0.0173323,0.1409455,-0.043855652,-0.07438244,0.03319912,-0.17092606,-0.03590124,-0.08848749,0.016728604,0.08472343,0.23292722,0.09292363,-0.22118776,-0.13387999,-0.28773835,0.15162891,-0.0060115014,-0.017049784,-0.0063454644,-0.25431252,-0.015045802,0.08264499,-0.016904032,0.07008182,-0.06640919,-0.23768044,0.08617312,0.12843923,0.27019468
7,-0.010217605,0.02097493,0.1845275,0.021303229,-0.048133478,0.16733456,-0.18612665,0.07672659,-0.087746255,0.23845915,-0.17626376,-0.07294737,0.07762551,-0.13676786,-0.0431329,-0.02664921,-0.048026346,0.42717195,-0.051265642,0.035052273,0.050966766,-0.02305356,-0.1790191,-0.046119872,0.069761604,-0.13248377,0.01961981,-0.0228335,-0.08065128,0.01228446,0.113206856,-0.10662113,-0.04519317,0.089240596,0.024409026,-0.0067466847,0.1425403,-0.07183217,-0.061918385,0.075439945,-0.18317138,-0.064800456,-0.055827435,0.0221298,0.045991227,0.23923987,0.11134687,-0.22765684,-0.1586568,-0.28180993,0.17785957,0.03908261,-0.0102122035,-0.0066895913,-0.25103113,-0.042464055,0.06549518,-0.03168853,0.09761618,-0.097451694,-0.23985554,0.096558414,0.1119863,0.28306553
8,-0.0023002431,0.009039743,0.20069672,0.061132144,-0.01302276,0.13142048,-0.20144771,0.065587655,-0.062351193,0.26010734,-0.19675964,-0.08720896,0.07094304,-0.16362798,-0.05879844,-0.047673054,-0.052655533,0.431337,-0.055467725,-0.027900495,0.043607533,-0.05238575,-0.17978907,-0.03276855,0.085337974,-0.09271075,0.033145938,-0.02538087,-0.09340673,0.042391364,0.11481176,-0.09472251,0.01561504,0.09146502,0.00176728,-0.03824595,0.15438421,-0.060724404,-0.0583656,0.043435223,-0.14856775,-0.06814184,-0.041058116,0.033035103,0.048678614,0.19656302,0.09512903,-0.23566426,-0.1575,-0.30229858,0.1659849,0.028088028,0.008507415,0.021448372,-0.24874423,-0.005284224,0.080467954,0.009879087,0.068410575,-0.05176174,-0.20856565,0.12394306,0.14156121,0.3000244
10,-0.030164111,0.0010882894,0.21973304,0.04308235,-0.06946714,0.16363764,-0.17071722,0.080391034,-0.079223916,0.2646817,-0.17702693,-0.06958937,0.075894386,-0.14696419,-0.048525672,-0.07189366,-0.04971902,0.43383268,-0.031635743,0.006658682,0.04323929,-0.049034648,-0.18452904,-0.060729068,0.08372952,-0.07999466,0.057036914,-0.04766813,-0.06599854,0.0058282935,0.12288898,-0.116402164,-0.042467855,0.07480929,0.026716162,-0.05005016,0.1685606,-0.041999515,-0.07798444,0.053323824,-0.1778466,-0.078413196,-0.049684975,0.027052706,0.054566316,0.23046273,0.09406221,-0.22596714,-0.16131154,-0.27783373,0.15005033,0.0449905,-0.026995756,0.0323214,-0.24028698,-0.017424136,0.05014208,-0.004608907,0.08946772,-0.0854053,-0.23751889,0.076618016,0.124580055,0.303347
13,-0.027304413,0.03292741,0.23495294,0.046796735,-0.06580634,0.12055569,-0.19079047,0.06866097,-0.06494105,0.20978951,-0.1838248,-0.10034605,0.08241913,-0.16521661,-0.054587502,-0.055320177,-0.055480685,0.42616916,-0.04059545,0.008492321,0.06141171,-0.022965513,-0.17771271,-0.080165595,0.10594501,-0.105832666,0.015345959,-0.07502882,-0.09863006,0.02309929,0.07671765,-0.10411337,-0.009073344,0.086373754,0.012201852,-0.006661154,0.17293063,-0.06291642,-0.05125278,0.058491293,-0.16240923,-0.06044469,-0.05740963,0.041341476,0.07759901,0.2084909,0.10319569,-0.23167613,-0.106962994,-0.2571684,0.15996395,0.039217815,0.00961415,-0.023850324,-0.264591,-0.028974537,0.08111685,-0.017180406,0.087489165,-0.08521298,-0.23811586,0.099549234,0.1509231,0.27363026
14,-0.012296233,0.005941681,0.20539992,0.0636951,-0.043594215,0.14543626,-0.1719298,0.05338776,-0.060801573,0.22098911,-0.20187694,-0.101200044,0.07291283,-0.1650597,-0.065509774,-0.045531414,-0.06538551,0.42043704,-0.05468451,0.015336653,0.05281559,-0.030675618,-0.16057642,-0.060069874,0.09964394,-0.11011468,0.043667268,-0.02217196,-0.10971641,-0.010890092,0.11454046,-0.10075567,-0.009156151,0.079774484,0.020110011,-0.006684982,0.168085,-0.06888956,-0.09051529,0.05587717,-0.1324837,-0.0529366,-0.06403506,0.034215886,0.095446475,0.19723617,0.098688625,-0.25319043,-0.14730893,-0.31556478,0.15806763,0.03968926,-0.019656371,0.02299772,-0.24921528,-0.0041496847,0.08244595,-0.035383474,0.081875734,-0.06438094,-0.22302851,0.12523106,0.11336257,0.27247155
15,0.007955026,0.016979637,0.19412155,0.049444947,-0.035590198,0.16671029,-0.18997313,0.06549739,-0.062192727,0.23885675,-0.18456317,-0.113757536,0.083525725,-0.1595137,-0.037707824,-0.055260956,-0.062355317,0.41574028,-0.05521738,0.02419995,0.051422674,-0.043891415,-0.16048984,-0.02728557,0.091162115,-0.09213754,0.047917567,-0.037818767,-0.11668566,0.001369094,0.107186906,-0.08853421,-0.017603276,0.106151946,0.016225327,-0.019180758,0.17613657,-0.08790723,-0.10132444,0.0770497,-0.14772567,-0.075184226,-0.07741261,0.020204166,0.07234127,0.1938952,0.10729086,-0.2419138,-0.18175071,-0.29565609,0.15538408,0.04394979,0.010683731,-0.013231479,-0.23603763,-0.0070885257,0.06441887,-0.007670916,0.059677348,-0.07379527,-0.21802844,0.116651304,0.15859511,0.29337043
19,-0.0041049877,-0.0055840807,0.18327849,0.058449823,-0.029997043,0.14853533,-0.18494092,0.06843114,-0.09603769,0.23448102,-0.15914291,-0.09167121,0.08125718,-0.17466107,-0.034360807,-0.031448714,-0.025930602,0.43422604,-0.04727713,0.011861546,0.04253844,-0.025109597,-0.17279705,-0.06442728,0.074912764,-0.109797545,0.018746274,-0.049437962,-0.08182053,0.007845561,0.105902135,-0.10089578,-0.0034383915,0.10505212,0.026911087,-0.015365274,0.1780562,-0.07402041,-0.0657125,0.07536458,-0.17210059,-0.077972025,-0.04494723,0.03175998,0.05755939,0.22036406,0.10053117,-0.21177271,-0.18101661,-0.26028377,0.16446975,0.04824243,-0.021539457,0.03079956,-0.26931533,-0.007155047,0.06317467,-0.015276456,0.07479799,-0.07400448,-0.23196998,0.10934059,0.15474363,0.287228
20,0.012129215,-0.00073685,0.18882385,0.06405407,-0.02650136,0.15623425,-0.1937209,0.06773025,-0.09533467,0.22931387,-0.21677727,-0.059130352,0.05841781,-0.1664442,-0.043451156,-0.030347234,-0.054136697,0.44649926,-0.06884406,-0.026027283,0.037977822,-0.013829726,-0.15943892,-0.051853646,0.103530854,-0.09026646,-0.01834314,-0.043913282,-0.104382806,0.010093212,0.12956926,-0.09236934,0.012780273,0.07918376,-0.015439393,-0.03859467,0.16059391,-0.08973551,-0.05688043,0.080175236,-0.16365874,-0.07074064,-0.027607946,0.038820595,0.037276816,0.19804487,0.08174136,-0.21236739,-0.15317665,-0.29489595,0.1539557,0.04283124,0.013751176,-0.01286034,-0.25167784,-0.020363802,0.10041036,0.009268745,0.06741065,-0.09530508,-0.2266965,0.06906586,0.13564096,0.30913222
