ID,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
1,0.03514278,0.018362187,0.19011267,0.012825677,0.14328612,0.0740447,-0.114739634,0.004873086,-0.2015204,0.1903007,-0.22540176,-0.09861676,0.043916546,-0.12799634,-0.1345618,-0.168328,-0.16494368,0.33851615,0.009233563,-0.04569632,0.12855795,-0.13269044,-0.16863695,-0.14313929,0.08871842,-0.15829128,0.0048624706,-0.09039867,-0.08099214,0.088327244,0.10601739,0.0038972918,0.031301912,-0.042764425,0.052377295,-0.097067095,0.20054987,-0.06407047,-0.08037324,-0.0048561315,-0.059417095,-0.08671835,-0.06390035,0.14726192,0.09849156,0.22054772,-0.049514346,-0.13294154,-0.1053592,-0.29948118,0.13420583,0.13252729,0.0065057343,-0.0013773162,-0.25204808,0.007312357,0.07902674,-0.056870516,-0.077946804,-0.024913177,-0.051224504,0.07210692,-0.027357263,0.35858285
5,0.02447244,0.03141082,0.1961181,0.0038292264,0.13163456,0.108569354,-0.15388125,-0.03031275,-0.21589746,0.16341656,-0.21065354,-0.115409166,0.02133851,-0.11509498,-0.13260746,-0.15916552,-0.16813391,0.3417363,0.0018993705,-0.07622047,0.13155642,-0.16018847,-0.1639332,-0.13338558,0.07928802,-0.18809798,0.025297888,-0.098302506,-0.06716851,0.09350561,0.09671084,0.0017339583,0.0029249196,-0.08884631,0.035709646,-0.09741887,0.21735017,-0.032506753,-0.09407119,0.011372729,-0.018895697,-0.09685255,-0.07202535,0.120748766,0.1354059,0.2137691,-0.03175658,-0.15188755,-0.108909,-0.29678106,0.15132605,0.08502155,0.05535294,0.00870533,-0.24048471,-4.7727917e-05,0.0724791,-0.026491763,-0.093407385,-0.027928272,-0.051331356,0.069466,-0.042695384,0.338171
7,0.032719467,0.019457541,0.17651051,0.044529084,0.15183415,0.09635103,-0.13269584,0.015824823,-0.21114379,0.1792949,-0.23579043,-0.11246079,0.024549384,-0.12238389,-0.12666069,-0.17984484,-0.12657212,0.32525834,0.027328938,-0.05628626,0.13880724,-0.1386841,-0.16335818,-0.10637927,0.074871555,-0.1775626,0.014870198,-0.074842304,-0.080437705,0.07733294,0.08908241,-0.008588783,0.027460821,-0.04408584,0.06609425,-0.107302375,0.20773923,-0.089988984,-0.08549741,0.007299596,-0.037907295,-0.11173223,-0.08473801,0.11140432,0.10774985,0.2188013,-0.025075242,-0.1475058,-0.12594289,-0.3076096,0.13268708,0.12872332,0.015315032,0.0040866244,-0.251225,0.002327185,0.064167656,-0.033410694,-0.097999476,-0.038312983,-0.075748146,0.10359483,-0.023237012,0.3559228
8,0.049234502,0.025478719,0.1837557,0.03282473,0.15759623,0.0912842,-0.11337375,-0.0037339076,-0.20125286,0.20807937,-0.25227356,-0.1140088,0.04883011,-0.1109634,-0.13143648,-0.17847493,-0.14231576,0.33484122,0.015805928,-0.083934724,0.10758357,-0.12439127,-0.15299155,-0.12275559,0.070186675,-0.17760414,0.010838478,-0.05312638,-0.08344408,0.073432006,0.08634643,-0.045971125,0.024583576,-0.04585519,0.042362686,-0.10352599,0.21339388,-0.07409098,-0.1066374,0.0023646532,-0.043493614,-0.08143179,-0.072929546,0.12528504,0.12754565,0.20436998,-0.05444356,-0.13373952,-0.09403242,-0.33241904,0.13417771,0.13191156,-0.006202115,0.028925134,-0.2630303,-0.005426803,0.05814874,-0.038598847,-0.08088403,-0.06492539,-0.058974087,0.077529386,-0.041509923,0.34004492
9,0.030267999,0.021496931,0.18626878,0.019925091,0.14124052,0.10469116,-0.13453586,0.017371206,-0.20185976,0.17577067,-0.21904303,-0.107127294,0.02627317,-0.13211092,-0.13950308,-0.16091199,-0.14519225,0.3295534,0.014519331,-0.067502774,0.110585004,-0.17250375,-0.14039512,-0.12576516,0.068050146,-0.16899337,0.017155988,-0.08026027,-0.08569149,0.10990905,0.10174464,0.0053776456,-0.0058257896,-0.031717915,0.08965801,-0.08272434,0.20183934,-0.11092981,-0.082555704,0.023028063,-0.03793182,-0.10156059,-0.05810315,0.14282434,0.12971818,0.21869369,-0.04748017,-0.13456555,-0.12317924,-0.29970244,0.1355478,0.11278676,0.052118696,0.030615462,-0.26757854,-0.017977467,0.054217767,-0.03369796,-0.09935724,-0.031219412,-0.06899573,0.09538184,-0.02262811,0.33991024
10,0.04528659,0.034125708,0.1987552,0.035846915,0.138892,0.09215775,-0.14369172,0.018701397,-0.19694377,0.19397524,-0.20619394,-0.0915183,0.019490542,-0.1160657,-0.15205133,-0.15051036,-0.14043458,0.3492369,0.008527383,-0.054437976,0.12381781,-0.15024227,-0.17000937,-0.15809043,0.0852018,-0.18035367,0.009415735,-0.08894716,-0.057914745,0.08588275,0.06994915,0.02686179,0.020574762,-0.05361388,0.07487829,-0.09698972,0.19639896,-0.080497995,-0.058672015,0.015852386,-0.06569011,-0.062142864,-0.0642326,0.10480868,0.12022658,0.19160019,-0.027237162,-0.12589629,-0.08739383,-0.29763508,0.1585869,0.12726212,0.037190236,0.04109448,-0.26014507,-0.02289508,0.09358375,-0.045744162,-0.10144686,-0.011586936,-0.07947708,0.07323496,-0.032576308,0.3444978
11,0.03423562,0.0030984103,0.23154967,0.023297794,0.13312368,0.08918733,-0.1520204,0.022504047,-0.2009658,0.16330542,-0.20698318,-0.09226319,0.035825174,-0.14609337,-0.12654994,-0.14024912,-0.13258773,0.36487946,0.024621123,-0.05218619,0.1257468,-0.15656216,-0.17043473,-0.1339889,0.09724743,-0.1726878,0.021775508,-0.0715153,-0.08131395,0.07773585,0.11808277,-0.014113043,0.038829435,-0.058533352,0.033521544,-0.08126772,0.2425795,-0.05049166,-0.086310975,0.012419214,-0.02547005,-0.0949942,-0.06314972,0.1005909,0.1154375,0.19734621,-0.025932804,-0.15084109,-0.12998088,-0.28696787,0.13678807,0.10994958,0.03627592,0.026557526,-0.23651445,0.009581854,0.06607839,-0.054165218,-0.106586784,-0.02104136,-0.042615876,0.06373526,-0.00562148,0.33947593
13,0.034780484,0.015497903,0.1920432,0.022653414,0.14003582,0.078179106,-0.12211359,0.014607804,-0.20788763,0.17739262,-0.24079779,-0.09345362,0.05100689,-0.12083298,-0.11573592,-0.14860561,-0.14502835,0.34406236,0.02684096,-0.092905305,0.120550364,-0.13905248,-0.17887332,-0.12018974,0.09867597,-0.1828617,0.025486851,-0.06322575,-0.06533514,0.0548387,0.08124416,-0.0076165544,0.022008885,-0.0724228,0.03772698,-0.13615689,0.21070138,-0.06716659,-0.08373565,0.009200816,-0.07023013,-0.08903184,-0.04298383,0.119207054,0.10584824,0.22372457,-0.029033491,-0.14281164,-0.09451761,-0.32729277,0.11326666,0.10035094,0.01325085,0.048620284,-0.26736197,0.003956782,0.056588426,-0.03950534,-0.06187016,-0.041796565,-0.0550619,0.08731511,-0.02908804,0.35149196
14,0.049454473,-0.007345597,0.16093493,0.04066622,0.1362149,0.06277165,-0.106440485,0.018815674,-0.19144398,0.18811108,-0.23287188,-0.10195982,0.034098543,-0.13403973,-0.14511731,-0.17466664,-0.13708475,0.3465179,0.029399943,-0.0534999,0.13895236,-0.12737869,-0.16000551,-0.10548445,0.07651715,-0.19570677,0.04007397,-0.07995384,-0.051269874,0.06836342,0.10091144,-0.015879976,0.026145319,-0.044362344,0.023469834,-0.09613998,0.24378215,-0.061082534,-0.079566315,-0.0037827373,-0.05207639,-0.105958596,-0.07360661,0.113237925,0.12824814,0.22586238,-0.017395403,-0.1289985,-0.09204359,-0.3270772,0.15000135,0.094156116,0.01683188,0.027038923,-0.23943442,-0.007298792,0.029438267,-0.04594315,-0.10263548,-0.053696126,-0.043365024,0.07386302,-0.028681813,0.35045317
15,0.057920296,0.0271596,0.1869111,0.0051537235,0.12282058,0.11873002,-0.118260875,0.002259818,-0.17712882,0.16718902,-0.2477144,-0.11394475,0.038776446,-0.096628055,-0.1457859,-0.17695425,-0.16758803,0.33765882,0.032051414,-0.047449883,0.15300095,-0.16601598,-0.1574926,-0.132748,0.07336598,-0.18400806,0.03945454,-0.0652495,-0.10075391,0.06974242,0.08857983,-0.029222053,0.0189652,-0.055650547,0.05788692,-0.08950416,0.229421,-0.055275723,-0.11516758,0.0043299925,-0.021143124,-0.1013323,-0.0684473,0.10750597,0.12347399,0.17314821,-0.04335881,-0.16426438,-0.1076836,-0.31629604,0.09070602,0.11194797,-0.00087152,0.030856796,-0.28212306,0.0035666784,0.05677398,-0.031414155,-0.080259085,-0.035580292,-0.051234774,0.0885534,-0.035961825,0.349157
