ID,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
1,-0.17901197,-0.3491212,0.23557968,0.030869462,0.23553765,-0.13881312,-0.22278976,-0.4312215,-0.08623703,-0.08930844,0.26653147,0.0073641185,-0.8225515,-0.70090663,-0.589528,-0.13033718,0.07099086,0.61430943,-0.26784325,0.7093673,0.08538239,-0.2173187,-0.3732361,-0.6031403,-0.08764562,-0.31956664,-0.018508324,0.17085743,0.2376524,0.37526226,-0.50847745,0.20550212,0.21757072,0.0009806181,-0.21013318,0.56508386,0.32902807,-0.14373599,0.123133354,-0.33965218,0.2742757,-0.55126065,0.13201785,0.44342196,-0.45099786,0.33136314,0.023125041,0.009422562,0.2520555,0.03464322,-0.012808797,-0.3004776,0.16756396,0.23557524,-0.6996131,0.018222537,0.2037953,0.024032138,-0.04560848,0.17527045,-0.023162887,0.6780651,-0.23442034,0.0071301055
2,0.061162945,-0.07047027,0.72939277,0.10388976,-0.16948286,-0.2612218,0.031026015,-0.25776297,-0.21086939,0.57228965,-0.61593455,0.011631367,-0.2714291,-0.16450797,-0.40612277,-0.34520105,-0.0009126504,0.3165673,-0.5275772,-0.045099694,-0.29050454,0.015210528,-0.0683899,-0.21730354,0.123164274,-0.729114,-0.22465618,0.2928326,-0.34546044,0.16627614,-0.22993162,-0.04884063,-0.67210966,-0.62709224,-0.26616627,0.24751632,0.20901771,0.29977924,0.3311353,0.017334951,0.457332,0.39798665,0.114896685,0.90900785,0.2713204,0.40559384,0.30326906,-0.21893065,0.29849592,-0.62336427,0.39517862,0.8999507,-0.19095296,-0.19367687,-0.43569264,0.1022474,0.42075002,-0.23747522,-0.41653612,0.13516602,-0.17407438,0.057254877,0.10373226,0.3737063
3,0.0709667,0.07352951,0.39800575,0.21428727,-0.093224145,-0.35218653,-0.009442714,-0.17960858,-0.27605322,-0.072584875,-0.8234987,0.103484735,-0.6129012,-0.44097793,-0.26092014,-0.5854333,-0.07922674,0.76208526,-0.1613234,-0.1200305,-0.029858802,0.24899726,0.116858706,-0.14938916,0.3123558,-0.46276945,-0.33440807,-0.110703625,-0.20246772,-0.15670645,-0.42204812,-0.529741,-0.060673174,-0.4511939,-0.22002552,0.3289545,0.4362033,0.41480026,0.20658538,0.19234344,-0.28732902,0.0819724,0.28909805,0.18944709,0.35502827,0.41260794,0.50353914,0.011397785,0.05619145,-0.8167007,0.13062237,-0.16403979,0.11821393,-0.25656587,-0.49026293,0.22243091,0.31440634,0.0015712695,0.19220398,-0.16157919,-0.19934152,0.09565096,0.07027339,-0.21107942
5,0.10795109,-0.036587827,0.3424973,-0.03941613,0.057097428,-0.19852576,0.14822099,-0.16058579,-0.009613852,-0.4531136,-0.62288123,-0.11651545,-0.18934846,-0.107773505,-0.5414808,-0.18307778,-0.07125222,0.5507188,-0.5307008,0.03173822,0.04050653,0.06604841,-0.16207613,-0.269052,0.39675355,-0.33914852,-0.08783694,0.12307389,-0.025528826,-0.005748312,-0.1848424,-0.036785442,-0.23069577,-0.13441703,-0.07650228,0.13607831,0.29317245,0.27390182,-0.103330575,0.37800634,0.044912837,-0.020188972,0.1362408,0.12488079,0.17863946,0.25859693,0.3561494,-0.007573423,0.18929937,-0.5312118,0.2575877,0.105534524,0.05944641,-0.12199193,-0.33513293,0.1347668,0.10541084,0.070798114,-0.1698857,-0.25019136,-0.29117927,-0.17689264,-0.008135986,0.13303792
8,0.30557895,-0.15974967,0.6774221,-0.10965979,-0.05728428,-0.24403483,-0.2539029,-0.02969733,-0.19102645,-0.02773487,-0.42587084,-0.4344997,0.050386883,0.022285676,-0.32507172,0.039250687,-0.44608593,0.4135611,-0.15915558,-0.018190026,0.17701541,0.14037055,-0.26291877,0.02326024,0.44838655,-0.053381417,0.1657736,0.034355633,0.04241847,-0.13744047,0.119611956,-0.33863178,0.052166816,0.004379765,0.04675977,-0.17401059,0.42127487,0.10140556,-0.013740906,0.30355692,-0.14154908,0.26126942,-0.055836864,0.22555292,0.0022642468,0.2522761,0.0098212985,-0.1548731,0.14777064,-0.38668197,0.17824006,0.1609444,-0.07010803,-0.3102108,0.18243536,0.012961415,0.27300286,0.012012365,-0.20311868,-0.3198409,-0.10525831,0.22494064,0.2980308,0.37619212
9,-0.19274236,-0.2724958,0.10045704,-0.02996237,0.12447001,-0.054748073,-0.06300434,-0.3574784,-0.049535047,-0.169636,0.14135732,-0.035353225,-0.6905898,-0.56199235,-0.45670998,-0.1547378,0.04620442,0.51998115,-0.33428356,0.6505735,0.034238383,-8.75088e-05,-0.35522085,-0.63879895,-0.1807854,-0.43429682,-0.19960348,0.2194592,0.025664331,0.40027457,-0.4551074,0.2275744,0.03885003,-0.0972936,-0.14152594,0.3584921,0.20011112,-0.16132948,0.16813129,-0.19069955,0.29133728,-0.4725972,0.049270045,0.28816935,-0.23824939,0.24466859,0.13883264,0.009370918,0.42307064,0.022149073,-0.026466481,-0.21845017,-0.06365888,0.21371958,-0.7340337,0.006548051,0.13354848,0.005895481,-0.058225263,0.128708,-0.096306235,0.40174997,-0.2156986,0.04359315
10,-0.12390966,-0.26186082,0.0050093513,-0.0436111,-0.031418364,-0.018574838,0.0030067572,-0.31643525,0.012632368,-0.28707266,-0.11064907,-0.040767364,-0.8701536,-0.5556871,-0.36886373,-0.26879892,-0.027622819,0.5604443,-0.30719835,0.6105199,0.04982538,0.1972526,-0.35292524,-0.70841265,-0.2115756,-0.70833635,-0.4338422,0.23106952,-0.12039727,0.50114304,-0.57563275,0.17577244,-0.19652413,-0.16611211,-0.19149452,0.29896954,0.15585954,-0.14490888,0.18792196,0.012596436,0.16083905,-0.46725956,0.07930433,0.2460382,-0.0463595,0.37741342,0.3996088,0.08110826,0.56203824,-0.2318755,-0.059001487,-0.14344388,-0.19652307,0.21250655,-0.8529666,0.03707168,0.08071161,0.01179642,0.023960685,0.08051831,-0.1870033,0.14208418,-0.20244661,0.079442404
11,0.10070693,-0.0005950094,0.20447168,0.12900914,-0.110179365,-0.23667726,-0.016949303,-0.10285863,-0.11233858,-0.28006923,-0.7210001,0.084647454,-0.6277637,-0.41723692,-0.2367527,-0.44949782,-0.08876096,0.7610406,-0.13836011,-0.046307016,0.039664984,0.25445917,-0.077859245,-0.29047236,0.31076548,-0.3845031,-0.33553272,-0.15733674,-0.16004856,0.05219282,-0.39676788,-0.3572253,-0.086137705,-0.26332614,-0.13806328,0.26282972,0.36710015,0.27858007,0.14878832,0.31457955,-0.29702994,-0.09328024,0.23755665,0.03219206,0.34292036,0.37382668,0.5433392,0.041820254,0.14017542,-0.7201461,0.12406658,-0.22550903,0.09835592,-0.17093848,-0.5832841,0.110326774,0.2028728,0.026678484,0.22777222,-0.17718531,-0.2536165,0.006294782,0.028268775,-0.1217514
14,0.047509946,0.0056705773,0.4512431,-0.052255496,0.18052207,-0.12065667,0.09918749,-0.106551535,-0.0018261021,-0.21663935,-0.5081642,-0.21161358,0.04554802,0.067366265,-0.65373397,0.0023800116,0.014249925,0.3298965,-0.5837894,-0.14509754,0.020236209,-0.28309077,-0.21476714,-0.21822618,0.51040393,0.041157633,0.15980159,0.032797363,0.046449143,-0.028837962,0.0037834262,0.08922818,-0.18586935,-0.15310745,0.060546484,0.0031832592,0.31818023,0.27928326,-0.05097605,0.30058315,0.20987578,0.17885736,0.112557836,0.25673822,0.12440166,0.106026076,0.042382494,-0.057645608,0.010638826,-0.20947663,0.40563902,0.3352099,0.17500201,-0.15968573,-0.20437953,-0.043536305,0.21530646,0.043305088,-0.2970515,-0.21164158,-0.19204117,-0.10114485,-0.021508927,0.17795838
18,0.2790062,-0.049238347,0.7983299,-0.13769628,-0.008950635,0.009940184,-0.3239217,-0.0067203436,-0.19896324,0.11287187,-0.33697674,-0.5879398,-0.05543701,0.05477334,-0.33644947,0.1781222,-0.35991418,0.3760307,-0.08230718,-0.16042128,0.21824647,-0.06728865,-0.48574924,-0.17811158,0.5093418,0.23275886,0.22465031,-0.18213996,-0.08221142,0.04204827,0.254725,-0.27375084,0.3504215,-0.06726692,0.2483304,-0.44322118,0.53875476,0.014430076,0.21094018,0.13833386,-0.19923696,0.22145106,-0.08720573,0.15388153,0.13816322,0.1917144,-0.18918398,-0.18516667,0.24542671,-0.028797517,0.25249356,0.024349423,-0.0643071,-0.45842037,0.030724378,-0.29986408,0.31171906,-0.14574285,-0.17089275,-0.24486203,-0.10919772,0.3669368,0.22391662,0.36698928
