ID,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
1,0.35367852,-0.35808748,0.10188616,0.47761256,0.261911,0.03834417,0.0792795,-0.4452552,-0.32333827,0.22884612,-0.618534,0.028742801,-0.46098933,-0.17279707,-0.0382895,0.16203895,0.10178492,0.44972846,-0.21897106,0.30708745,0.5127701,-0.11664597,-0.16521227,-0.2670378,0.26289737,-0.2332757,0.123484254,0.09209495,0.13478735,0.6366868,0.13570629,-0.15388173,-0.12897965,0.14704005,-0.07870834,-0.06972957,0.35165495,-0.028452665,0.31494424,-0.029826565,-0.03911046,-0.1916837,0.050900783,0.5714148,-0.002928743,0.27836603,0.4028547,-0.48203075,0.19727747,-0.48266584,-0.087100685,-0.010185025,0.12079323,-0.3330685,-0.47656727,0.27874696,0.30974334,-0.070483185,-0.011712999,-0.044387795,0.0062228744,0.6176587,0.036169823,0.61983335
2,0.1880726,0.07506162,0.59221417,0.011350684,-0.31946304,0.2533341,-0.14158747,0.1495087,0.19631453,0.2776786,-0.39918774,-0.05107145,0.058597937,-0.26989093,0.2391931,0.299295,-0.5089537,0.73802835,-0.0599186,0.25641072,0.04051785,0.27009404,-0.1656609,-0.24099162,0.097548224,-0.011853227,0.09804622,-0.39200038,0.070309944,0.0008721142,0.034229156,-0.13053879,0.0067364275,-0.035128675,-0.3163338,0.5444908,0.07284803,-0.47596818,0.36875898,0.004385045,-0.05227103,-0.30075398,-0.15007164,0.088902265,0.15949176,0.24595214,-0.017119471,-0.3147426,-0.03589292,-0.40224767,0.121774025,0.36081645,0.32794684,-0.2084956,-0.5659531,0.07694856,0.50533265,-0.4171077,-0.44696954,-0.11722269,0.09335563,-0.16614042,0.1972216,0.1763664
3,0.14697172,-0.041706666,0.5799664,-0.17989123,-0.15729655,-0.41609383,-0.08575132,-0.113468505,-0.092821404,0.029916374,-0.050688736,-0.10766545,-0.4531941,0.03397048,-0.5749818,-0.30852872,-0.043220486,0.32172063,-0.10113826,0.1927422,-0.28426623,-0.037972905,-0.40533882,-0.2957087,0.14181182,-0.22823,-0.09858962,0.02389471,0.012362009,-0.10059384,0.002727936,-0.079154044,0.24760152,-0.24828635,-0.031246735,0.37455466,0.4794276,0.04164912,-0.11583639,0.13297233,-0.006611084,-0.23744345,-0.16039968,0.27064407,0.38682947,0.13231915,-0.12615152,0.010632472,0.18796284,-0.18230703,0.57831407,0.25335518,0.21652701,0.13335526,-0.29215375,-0.25318795,0.3805867,-0.17864501,-0.03273799,-0.17203858,-0.10454357,-0.18382181,-0.19264232,-0.1256464
5,0.10093518,0.11606265,0.5926756,-0.13009648,-0.6772284,0.08095591,0.056449924,0.2691043,0.17003275,0.22438763,-0.113490894,-0.023626624,0.33327296,-0.15359814,-0.1003345,0.03995993,-0.31729785,0.94846714,-0.18238504,0.17892088,-0.09722811,-0.071416765,-0.24031448,-0.25836834,0.28001696,-0.054921266,-0.0069320854,-0.4553322,0.35272774,0.0016161067,-0.13958643,0.019355465,0.2589711,-0.24931017,-0.11682301,0.27321425,0.17916353,-0.040908847,0.33431536,0.09493728,-0.19020481,-0.349216,-0.36519974,0.12012221,0.1798146,0.23239462,0.29085204,-0.100746766,0.2431411,-0.35427466,0.46405435,0.30814946,0.30835497,-0.011124198,-0.4996336,-0.10082172,0.47660768,-0.39087555,-0.35605276,0.09467645,-0.027296208,-0.41952357,0.040716395,0.15995343
7,0.26495227,-0.4052518,0.13071819,0.5514814,0.23255816,-0.0030662555,0.14022166,-0.53938246,-0.4110364,0.27710357,-0.60543275,0.15997328,-0.48971304,-0.112898394,-0.08774119,0.13846405,0.13337407,0.4216718,-0.2276342,0.30277857,0.5065956,-0.10647226,-0.076902375,-0.2894832,0.3527378,-0.23846668,0.080003254,0.1262662,0.06852395,0.5822217,0.180658,-0.19256586,-0.04593683,0.19628976,-0.07680102,-0.018021459,0.44722387,0.11545573,0.3054456,-0.06546058,-0.06192384,-0.18492056,0.06778888,0.6440329,-0.032343358,0.22034705,0.29527843,-0.50127214,0.27074867,-0.5139289,0.0062258774,0.015463969,0.1131056,-0.31057897,-0.4067582,0.28092968,0.3374612,-0.14635274,-0.06734801,-0.0807157,0.028065154,0.6393099,-0.047168724,0.62784564
8,-0.20164059,-0.12422627,0.4520096,-0.10463702,-0.6149292,0.10582368,-0.10303003,0.24792002,0.094998054,0.2529498,0.18551166,0.10772612,0.220155,-0.14826944,-0.106180176,0.1526297,-0.22652587,0.7845595,-0.28491852,0.38941064,-0.09305978,0.111444354,-0.05878849,-0.27518165,0.16983959,-0.28826687,-0.006481435,-0.22006582,0.1509785,-0.1763444,-0.14989237,0.12298146,0.30487967,-0.09034246,-0.04988682,0.4737232,0.238719,-0.027451275,0.14060076,0.3787949,-0.05593722,-0.24064907,-0.21453089,-0.036931846,-0.10625381,0.17059104,-0.2046447,0.10434593,0.23926213,-0.28693047,0.2616682,0.29425937,0.1801691,0.037020743,-0.23137736,-0.10063742,0.3887855,-0.30947205,-0.6188016,-0.16248377,-0.023029963,-0.38046402,0.17168443,0.2925352
9,0.17900625,-0.40802085,0.13706745,0.6066039,0.15686075,-0.03828284,0.15850757,-0.48498002,-0.52229273,0.18410519,-0.489145,0.25433165,-0.35473546,-0.002690702,-0.24094094,-0.008228263,0.24126533,0.29970145,-0.07797155,0.35053355,0.3349954,-0.13327825,-0.20356421,-0.25994742,0.49774346,-0.1865966,0.03785947,0.11946495,0.04686296,0.5497794,0.14139462,-0.27683103,0.004230594,0.17077449,-0.11135664,0.010720583,0.34875312,0.29861766,0.2526023,-0.27421686,-0.097788416,-0.13620526,0.1027953,0.69105536,-0.08089386,0.19185562,0.34770525,-0.41838178,0.37701917,-0.555639,0.1933707,-0.046500787,0.06253464,-0.23397273,-0.31813556,0.14462766,0.33106306,-0.1815504,-0.003359312,0.017939754,0.026224706,0.76102936,-0.1502642,0.58695155
11,0.19604053,0.1664656,0.8318154,-0.3393597,-0.25153422,-0.1287886,-0.08688662,-0.11081561,0.19287655,0.13025804,-0.19233318,-0.019147286,-0.3090985,0.1326954,-0.32793534,-0.006179824,-0.13939944,0.4662689,-0.33133197,0.095057964,-0.24714352,-0.02846036,-0.37912762,-0.285871,0.34611416,0.07153587,0.19058353,-0.15077479,0.18174662,-0.24061245,0.0047948556,-0.03770974,0.39778274,-0.22661702,-0.0164252,0.37740964,0.4891179,-0.2516259,0.109643504,0.111417934,0.034656182,-0.4478575,-0.2672904,0.29059973,0.21070573,0.2514088,-0.1372717,0.008367294,0.18929702,-0.04316353,0.52393407,0.26126453,0.46655104,-0.057691325,-0.37822464,-0.1830275,0.4348013,-0.36547726,-0.24443027,-0.051171694,0.017232666,-0.37311006,-0.13521482,-0.18732692
13,0.10944854,-0.061697878,0.4021149,0.033276692,-0.7405158,-0.039961476,-0.15668158,0.34872913,0.0014975134,0.03318307,0.07177386,0.091256365,0.13591905,-0.20592655,-0.42508063,-0.369342,0.012135955,0.6450693,-0.021041548,0.2759159,-0.31182227,-0.18040094,-0.5609581,-0.17632414,0.372462,0.06324122,-0.1821718,-0.4667564,0.3498472,0.09259025,-0.28477383,-0.18645471,0.17181912,-0.347268,-0.19500186,0.23649791,-0.0058285627,0.22771814,0.29511464,-0.11296311,-0.22735448,-0.096975476,-0.2649526,0.28114498,0.24815427,0.17589577,0.4989984,0.06130608,0.20532863,-0.33608145,0.84665376,0.120178126,0.18484323,0.106634766,-0.42857823,-0.3483527,0.5282416,-0.27778706,0.16075066,0.2729532,-0.046930138,-0.13831005,-0.08730883,0.012583377
15,0.10546354,-0.19570047,0.3671267,0.013979236,-0.20516694,-0.35463676,-0.09319799,-0.075454846,-0.2390254,-0.08625852,0.087548494,-0.007718505,-0.25927955,0.059249803,-0.56902784,-0.40571257,0.20782378,0.17579414,-0.008907835,0.2669972,-0.21329518,-0.24035761,-0.45603845,-0.1296648,0.292347,-0.13477346,-0.079283796,0.03764727,0.13453549,0.031560693,-0.100853406,-0.07776847,0.21650821,-0.20119084,0.04655089,0.17513812,0.24950266,0.26572028,-0.03446641,-0.09014043,-0.09884856,-0.12855133,-0.08325007,0.33268154,0.13343652,0.15400772,0.14045402,0.02402156,0.28792933,-0.20262806,0.60465974,0.113865614,0.15971766,0.14539725,-0.16481666,-0.36899802,0.27907276,-0.050445203,0.17408828,-0.02798305,-0.058323327,0.17399605,-0.19407178,0.043489352
