ID,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
1,0.06431502,0.008393616,0.12681733,0.020419631,-0.07497368,0.08406265,-0.09033873,0.056222055,-0.15808585,0.11565706,-0.19174136,-0.10550116,-0.019128539,-0.12326009,-0.13828361,-0.08209584,-0.08159313,0.37910298,-0.14729068,0.038191237,0.08709707,-0.050770286,-0.16155614,-0.09942346,0.11925429,-0.18157326,-0.14876492,0.037990626,-0.23383637,-0.018983398,0.062418085,-0.026362054,-0.019591987,-0.0381889,-0.011232307,-0.029293234,0.183424,-0.118299976,-0.15556757,0.04178952,-0.035424113,-0.12659596,-0.13576593,0.072788976,0.052854765,0.122955285,-0.10092242,-0.20626728,-0.17666498,-0.3727053,0.20526145,0.11319156,-0.009481218,-0.16610973,-0.21306878,0.06513953,0.16395526,-0.089816816,-0.0701228,-0.09374936,-0.064383745,0.067345835,-0.03331472,0.174931
2,0.054359972,0.008210565,0.08574564,-0.003743018,-0.08577467,0.11690782,-0.09752285,0.0506918,-0.13810994,0.12926751,-0.18732806,-0.06466195,-0.018140908,-0.12477817,-0.122372426,-0.066600084,-0.06802429,0.4118823,-0.13555296,0.002606975,0.09132012,-0.07451706,-0.1974344,-0.096961714,0.08562711,-0.18825468,-0.15253963,0.05610476,-0.22378755,-0.0537081,0.089897856,-0.01827125,-0.023868488,-0.037875097,-0.0070427926,-0.052416988,0.15862864,-0.15584171,-0.15640366,0.004893669,-0.025165433,-0.079222396,-0.11881766,0.03709058,0.04205058,0.1917757,-0.092134126,-0.20250082,-0.18126191,-0.3296623,0.21619314,0.12857358,-0.060143694,-0.1781073,-0.21167517,0.076849915,0.17843582,-0.06751466,-0.010378915,-0.10960001,-0.09813098,0.07907773,-0.047731508,0.1556764
3,0.06689924,0.0281757,0.10484716,0.05188898,-0.059732627,0.095810674,-0.08460187,0.06660517,-0.1630675,0.1391636,-0.15096945,-0.09537678,-0.0500915,-0.13540651,-0.14806446,-0.07547679,-0.08161194,0.372133,-0.13571134,-0.017229922,0.11543898,-0.04427184,-0.19443862,-0.06312864,0.14091475,-0.1715966,-0.14354654,0.027237995,-0.20756315,-0.05496859,0.12556128,-0.030468179,-0.019618805,-0.063580394,-0.028867897,-0.08429988,0.17981614,-0.12732239,-0.15492162,0.0032660177,-0.017089885,-0.107423104,-0.10927662,0.06182882,0.035277884,0.17256387,-0.09207093,-0.18708074,-0.18176745,-0.36372817,0.236756,0.13540743,0.0006342163,-0.1434351,-0.2094114,0.06692147,0.17264245,-0.050087333,-0.012708002,-0.09896051,-0.08194655,0.07345122,-0.043973178,0.14970374
5,0.044210915,0.013367005,0.09601609,0.03459322,-0.07708413,0.06718627,-0.068775915,0.052630052,-0.15493624,0.1347508,-0.16710249,-0.12013219,0.013184239,-0.11191934,-0.12472608,-0.10282885,-0.07985417,0.3670567,-0.14293644,0.008837641,0.089941524,-0.040393732,-0.15834597,-0.07973538,0.12294738,-0.17442466,-0.15442687,0.046167254,-0.23246527,-0.030147297,0.12017264,-0.05535395,-0.038212076,-0.061410688,-0.018291607,-0.07724975,0.15398829,-0.11892531,-0.18539058,0.016530685,-0.032076415,-0.120602556,-0.1238197,0.075086966,0.05558166,0.16266683,-0.11974514,-0.2350584,-0.19609933,-0.33023173,0.21282865,0.14308704,-0.054556742,-0.17101973,-0.2311199,0.10103171,0.18079188,-0.058282208,-0.028462593,-0.096121594,-0.09545837,0.063133314,0.00825885,0.18725409
7,0.07445682,0.026612569,0.13228916,0.034161832,-0.07415319,0.09207405,-0.09916397,0.0983824,-0.15776539,0.0767785,-0.16643421,-0.080046855,-0.031115238,-0.1373168,-0.13993548,-0.024305373,-0.061067037,0.41372883,-0.12716727,0.007608655,0.07949191,-0.043152627,-0.16916493,-0.119794644,0.13813612,-0.18222862,-0.17104319,0.057324935,-0.24422115,-0.033390783,0.11561623,-0.049748603,-0.008481063,-0.055977087,-0.03264106,-0.042152807,0.17636444,-0.08812816,-0.14685923,0.01663414,-0.017112246,-0.093992196,-0.12410699,0.048640586,0.03999276,0.13103762,-0.09492459,-0.22152777,-0.19176507,-0.34798652,0.20625953,0.13036326,-0.020364838,-0.16959573,-0.19470479,0.0464682,0.20832865,-0.09490484,-0.028917462,-0.09100334,-0.0590507,0.060443766,-0.046794895,0.12779005
9,0.07814079,0.018558089,0.113720834,0.016350621,-0.04161722,0.07989362,-0.08729865,0.059431624,-0.14484702,0.086502485,-0.16471815,-0.11280221,-0.03289709,-0.10751983,-0.15403956,-0.058323897,-0.067062095,0.3776944,-0.1709345,0.009319935,0.09262518,-0.03599837,-0.18346387,-0.093598895,0.13371827,-0.172276,-0.16950075,0.055470515,-0.23394597,-0.040458854,0.090932146,-0.06975689,-0.006201154,-0.051882878,-0.017839557,-0.054304264,0.17959866,-0.11112739,-0.17122756,-0.01465069,-0.0134589095,-0.088251926,-0.11380547,0.056903757,0.029525042,0.15102257,-0.11697559,-0.20940836,-0.17945284,-0.34490404,0.22857377,0.12687175,-0.041012384,-0.17495418,-0.20825458,0.09523044,0.19438045,-0.08085693,-0.032380357,-0.07706362,-0.07617829,0.09346761,-0.02240184,0.14930743
10,0.040936664,0.019672535,0.11515723,0.01759078,-0.042248987,0.06891778,-0.09796692,0.0703629,-0.17550495,0.105134025,-0.17349012,-0.08534396,-0.04599179,-0.11126925,-0.16599639,-0.054714188,-0.060134385,0.3969343,-0.1659229,0.005872691,0.09840584,-0.019420944,-0.1924855,-0.097630344,0.13298744,-0.1721222,-0.18429266,0.032738388,-0.20591673,-0.04050245,0.12785107,-0.02396121,-0.030630717,-0.046681475,-0.014198407,-0.07038485,0.1616897,-0.11547379,-0.13990612,-0.013219438,-0.029768856,-0.08376841,-0.10123319,0.059907697,0.04166006,0.18935683,-0.08809145,-0.1727749,-0.15090092,-0.3593896,0.22703901,0.090462565,-0.030572036,-0.16374092,-0.22083315,0.047352757,0.167778,-0.076573804,-0.025092477,-0.08059428,-0.07805585,0.08530957,-0.06942088,0.15849262
11,0.06697562,0.02518422,0.09655688,0.053723093,-0.08573103,0.094755,-0.10311383,0.0775659,-0.14620784,0.1360958,-0.16526608,-0.08689701,-0.03531214,-0.12844858,-0.11758354,-0.071646385,-0.04580695,0.36395782,-0.1535362,-0.043340575,0.0800497,-0.054568704,-0.16475147,-0.069680765,0.12447053,-0.17740287,-0.16552745,0.038407497,-0.2335797,-0.01691628,0.13149318,-0.02591682,-0.038017377,-0.052471332,-0.035414763,-0.06264957,0.17405456,-0.10269643,-0.17027488,0.01503451,-0.038912665,-0.12763678,-0.1058001,0.079408355,0.04866388,0.16910484,-0.09467228,-0.22229595,-0.19485214,-0.3541917,0.21227472,0.1343105,-0.03213372,-0.17958093,-0.20596805,0.079943314,0.16969417,-0.06222554,-0.052766036,-0.09116846,-0.06862395,0.085183196,-0.014375363,0.16021557
13,0.056947995,0.012872489,0.10619456,0.024934784,-0.06262882,0.10613308,-0.081172615,0.07285717,-0.18233772,0.115824655,-0.1659381,-0.06022948,-0.033229206,-0.123966664,-0.12174014,-0.060213104,-0.07587798,0.39981553,-0.14599161,-0.016940238,0.0742039,-0.054132264,-0.18256338,-0.074495725,0.12964393,-0.17104864,-0.14026733,0.050236426,-0.2370258,-0.08521509,0.13091184,-0.03184543,-0.010579303,-0.059255432,0.0042672176,-0.052712422,0.16415894,-0.127394,-0.15571794,0.025869304,-0.023551537,-0.09611152,-0.12695985,0.050181452,0.069668025,0.17378907,-0.07313115,-0.20428899,-0.20265548,-0.34206337,0.23319814,0.118515976,-0.03541219,-0.16296212,-0.19447906,0.08049428,0.19235545,-0.05275301,-0.02824647,-0.119199015,-0.08715095,0.062903136,-0.044472907,0.14373039
14,0.07579252,0.016571125,0.0819982,0.024074826,-0.05648824,0.096520044,-0.08103616,0.06624411,-0.15854375,0.10549364,-0.18034226,-0.11347399,-0.012508784,-0.12288601,-0.11417469,-0.07376466,-0.0637175,0.38026157,-0.1417066,0.0077015823,0.10360847,-0.048592724,-0.1874888,-0.0843873,0.12536749,-0.16628732,-0.15379328,0.031193001,-0.23364428,-0.016935539,0.13211013,-0.052051615,-0.019930804,-0.04681862,-0.01315939,-0.07787036,0.17956331,-0.11721351,-0.16542584,0.024109725,-0.034594774,-0.10537665,-0.09089524,0.0958528,0.038700912,0.1819088,-0.06869596,-0.1812341,-0.2033746,-0.36524287,0.19357939,0.13878858,-0.050393924,-0.15398565,-0.2146224,0.08429314,0.16705759,-0.03895804,-0.033023458,-0.08085679,-0.09122826,0.080312215,-0.010378811,0.18367215
