ID,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
1,0.28251922,0.04428078,0.55859065,-0.029763594,-0.15847015,0.129986,-0.038575493,0.19523805,-0.060322553,-0.14855942,-0.23940195,-0.07596732,-0.18003824,-0.2476669,0.09515332,-0.24903929,-0.22532071,0.25588098,0.0120552275,-0.047290824,-0.05130311,0.1089445,-0.46334472,-0.24497019,-0.083129175,-0.36467943,-0.019392809,-0.116567425,0.10960709,0.2346718,-0.29112774,-0.1276741,0.09534061,-0.4409152,-0.3606261,0.17546766,0.024349501,-0.0197462,0.2788568,-0.41615817,-0.037105322,0.11966323,0.01961063,0.2328579,0.011058111,0.22577511,0.09940941,0.06564582,0.060708977,-0.31658345,0.18747908,0.32855245,-0.24304964,-0.20449372,-0.13786037,0.031060033,0.22081676,-0.2716999,0.16427414,0.23230098,-0.02155292,0.23152992,-0.038658462,0.14760888
2,0.15825975,-0.120922595,0.3285182,-0.095958404,-0.16662703,-0.01902186,-0.026395718,-0.015294491,-0.09903256,-0.09501877,-0.1303589,-0.15590297,-0.06719418,-0.18068661,-0.05383785,-0.13995895,-0.18439965,0.29158217,0.057458885,0.01803198,-0.03713691,-0.0040675527,-0.33689883,-0.16720423,0.10199948,-0.15839781,-0.0236144,-0.07940402,0.08016744,0.12682849,-0.30097282,-0.17763972,0.06292593,-0.27281561,-0.17810537,0.06121534,0.21567033,-0.009245655,0.092548534,-0.16910478,0.095395446,-0.065297924,0.06539539,0.24302395,-0.034387592,0.021169275,0.09994379,-0.07495923,0.107731074,-0.09245203,0.19219671,0.1547554,-0.24287458,-0.07653092,-0.20691454,0.13086382,0.26516208,-0.085220754,0.12856127,0.11136316,0.0012315274,0.24029328,0.009424903,0.28985283
3,0.04662587,-0.21917793,0.15814313,-0.07893497,-0.16384928,-0.10751838,-0.01679537,-0.20616373,0.027678853,-0.021222956,-0.2567931,0.055726975,-0.0877495,-0.01522256,-0.33929858,-0.01780888,-0.060959715,0.45469624,0.14966069,0.07764991,0.10687776,-0.04905561,-0.23041502,-0.24924791,0.062213667,-0.202962,-0.011569913,0.0024856888,-0.15633854,0.23910044,-0.20638093,-0.066194594,-0.0504778,0.014215854,-0.041834947,0.029982422,0.27683586,0.059803322,0.1022402,0.30033,0.069899015,-0.24992344,0.10902341,0.18408245,0.12593749,-0.01310422,0.051397245,-0.23371191,0.27347288,-0.0013325647,0.28045657,0.16791308,-0.034320947,-0.047733027,-0.31096306,0.04844399,0.423076,-0.07016601,0.10414134,-0.06679398,-0.022533514,0.19742501,-0.07604482,0.29147997
5,-0.057658605,-0.24376489,0.10145836,-0.18555892,-0.2729615,-0.091181494,0.0033830255,-0.28555256,-0.1287511,-0.075626805,-0.10425077,-0.052222874,0.0041251164,-0.054193776,-0.2618092,-0.03502552,-0.15815182,0.49416018,0.16697182,0.20292091,-0.025662977,-0.032283854,-0.29493877,-0.16510318,0.15207678,-0.09920577,-0.11933363,-0.027107088,-0.111141376,0.17176095,-0.29272294,-0.17139013,0.008916288,-0.05167353,-0.005291933,-0.019067895,0.38414964,0.08194331,0.0019186004,0.12837224,0.14793679,-0.38886797,0.21307299,0.22714922,-0.019410059,-0.16958123,0.12041308,-0.2353653,0.36087033,0.054284085,0.35137758,-0.07785222,-0.12718906,0.042261124,-0.46276537,0.045893885,0.46710593,-0.0043003266,0.28870812,-0.04111728,0.084892705,0.23652047,-0.061970137,0.5426029
8,0.0036509729,-0.20805785,0.30982038,-0.09651367,0.030590069,-0.11820511,-0.0771744,-0.23231147,-0.10972626,0.039398707,-0.11696677,-0.2331831,-0.10801308,-0.17791285,-0.3340838,-0.09374521,-0.13440338,0.4250404,-0.07195206,0.27595502,0.10945144,-0.17637052,-0.14129265,-0.10171478,0.19692014,-0.076335154,0.025590558,-0.024600288,0.02727291,0.042818394,-0.0733254,-0.16676526,0.044983726,-0.13083793,-0.104372144,0.17980732,0.42929778,-0.029621163,-0.015160086,0.02097709,0.11652709,-0.17937611,0.110301964,0.17335482,0.03543243,0.133548,0.035596356,-0.05606412,0.07589965,-0.049726624,0.18813226,0.061987005,0.106200196,0.033094738,-0.20940402,0.169915,0.26227129,0.090044335,-0.12887402,-0.19879776,0.02666523,0.20602284,0.057477795,0.28594452
9,0.30395433,0.09579078,0.5857231,0.01178788,-0.120359726,0.12526944,-0.007057128,0.22640043,-0.018519346,-0.11962529,-0.2812793,-0.01630122,-0.2033934,-0.18801276,0.015879123,-0.25682184,-0.18979883,0.27413052,0.022145394,-0.081434645,0.018161874,0.06775395,-0.4471776,-0.26130557,-0.1220015,-0.41372842,0.032475054,-0.10858159,0.077571824,0.2973885,-0.2273709,-0.08789579,0.06607069,-0.44355395,-0.32624123,0.19897234,-0.002466159,0.002672357,0.34898448,-0.32982743,-0.104471385,0.14902708,0.0077422103,0.22844984,0.07742336,0.32329166,0.094818726,0.021021169,0.04684484,-0.3289965,0.18565069,0.44519094,-0.21161054,-0.23144694,-0.102540486,0.014138499,0.17621422,-0.3400175,0.07350429,0.2251911,-0.079895526,0.2498103,-0.053229865,0.08345437
10,0.22773932,0.029211443,0.42237782,-0.029837491,-0.18667431,0.1067785,-0.010545553,0.12514982,-0.06550432,-0.14724903,-0.22938408,-0.03318872,-0.12924199,-0.1493672,0.03160607,-0.18242711,-0.18139873,0.289502,0.08837021,-0.08895526,-0.06942282,0.07788716,-0.44561148,-0.25037473,-0.09445622,-0.2861946,-0.049959585,-0.1435177,0.012092581,0.29348156,-0.29364452,-0.07145705,0.093297794,-0.39133048,-0.23883437,0.062757656,-0.009264903,0.015223649,0.29990545,-0.2730787,-0.0053390968,0.02215138,0.01368095,0.23034787,0.035333954,0.13191767,0.14166315,-0.02195718,0.16798316,-0.20713574,0.25737813,0.26193598,-0.2750523,-0.11358948,-0.21737751,0.006599819,0.2721592,-0.28359917,0.24206689,0.21337733,-0.060006212,0.25073528,-0.09451038,0.16108623
11,0.023036547,-0.16098331,0.10102905,-0.1146438,-0.3470396,-0.027709551,0.046826944,-0.19945706,-0.03907342,-0.07050291,-0.18933871,0.068100914,-0.01615972,-0.025648624,-0.22633326,-0.052465655,-0.103855625,0.49011776,0.19300964,0.100889914,-0.035346407,0.061649006,-0.34526405,-0.23851033,-0.008035387,-0.23177786,-0.09963657,-0.033909228,-0.17101233,0.27028388,-0.31902608,-0.112824075,0.00022000534,-0.07041087,-0.06812183,0.010445542,0.17466596,0.12125412,0.15231162,0.14308856,0.03764576,-0.33962706,0.17112172,0.2083858,0.07644788,-0.1605953,0.11366834,-0.26575875,0.3770759,-0.016156018,0.3427829,0.052036483,-0.16186266,-0.04589296,-0.422991,-0.04022928,0.45424855,-0.14014421,0.34516189,0.031991437,-0.0059600896,0.21251747,-0.125237,0.41944098
14,-0.07393219,-0.2929303,0.24750425,-0.19798684,-0.13662302,-0.16262344,-0.058830258,-0.32765022,-0.21440844,-0.013914358,0.0016458456,-0.2730002,-0.018409606,-0.17173961,-0.2871788,-0.081798136,-0.2133569,0.48705173,0.009691921,0.33834952,-0.029432014,-0.09378802,-0.15814559,-0.088938326,0.29407567,0.0022255154,-0.05111395,-0.0014057511,0.031913728,-0.014348125,-0.2009888,-0.2448384,0.05701089,-0.0720204,-0.06763946,0.12801109,0.52991074,0.03374795,-0.13344747,-0.051909897,0.2452472,-0.3556432,0.20096035,0.2557881,-0.032640506,-0.14422952,0.047609624,-0.1651161,0.19391748,0.024863144,0.22873755,-0.16084549,-0.028976604,0.04605247,-0.38193733,0.13284722,0.34461513,0.16118166,0.038835745,-0.1516776,0.1431303,0.20674804,0.07426589,0.52447134
18,0.106401764,-0.15507805,0.33999178,0.0038172104,0.08973296,-0.12514906,-0.05773176,-0.15841565,-0.016701488,0.021008201,-0.29904416,-0.1085519,-0.23328824,-0.07701133,-0.43187475,-0.05016158,-0.021482298,0.4122377,-0.064645894,0.14340007,0.24775548,-0.21143241,-0.17863403,-0.22335692,0.07112215,-0.26250857,0.08543674,0.027790911,-0.08920314,0.19162874,-0.03611568,-0.019815665,-0.04511373,-0.12304943,-0.046396393,0.13045631,0.32573658,-0.036014296,0.13051617,0.2814047,-0.012573175,-0.10618209,0.013178786,0.17511538,0.16302198,0.31379366,0.017657256,-0.098638624,0.12944128,-0.08006957,0.24205491,0.33175126,0.1574938,-0.03642497,-0.1662053,0.100645944,0.25655922,-0.066128194,-0.21182986,-0.1745769,-0.09216261,0.24013722,-0.04616151,0.0735805
22,0.11210071,-0.095415026,0.62041944,-0.14284685,-0.08151104,0.030925388,-0.114869766,0.024501469,-0.12258728,0.093684085,-0.009464762,-0.26510397,0.020175207,-0.36132857,-0.05017598,-0.18792601,-0.3253541,0.3375042,-0.059243083,0.35251626,-0.0588498,0.0771718,-0.16413249,-0.04852666,0.26352662,-0.13445835,0.06677811,-0.077263445,0.2946926,-0.10071589,-0.1423127,-0.3132603,0.10761362,-0.15984477,-0.453961,0.43170333,0.4005134,0.0064168023,-0.10479867,-0.49857822,0.14895926,0.037978627,0.12503995,0.20354259,-0.028142372,0.0012124,-0.037678096,-0.007182637,-0.016068134,-0.2770023,0.080477074,0.04205872,-0.007421681,-0.13483717,-0.07130309,0.20026572,0.29456583,0.13523555,-0.113765985,-0.0038027992,0.17760603,0.19715896,0.23485294,0.4679784
23,0.13802248,-0.13707572,0.42722523,0.040548317,0.19220603,-0.1624274,-0.05578417,-0.16645502,0.00974191,0.060398355,-0.35081822,-0.08613467,-0.32188758,-0.09966048,-0.4618112,-0.08198897,0.016100295,0.43661997,-0.15182275,0.16827458,0.30780149,-0.23735878,-0.19784458,-0.24391471,0.033886492,-0.37819752,0.14852808,0.10168606,-0.07589517,0.19887793,0.04506182,-0.051477432,-0.077666834,-0.1758852,-0.07251608,0.19869302,0.31677255,-0.029288359,0.16740648,0.2999207,-0.056997668,-0.067972034,0.02932808,0.22841468,0.1605459,0.51400465,0.019925,-0.07774218,0.051296026,-0.11712206,0.2394174,0.4291795,0.20582475,-0.10096898,-0.08766005,0.10746616,0.15638866,-0.11671796,-0.3620203,-0.17088991,-0.13549617,0.27884072,-0.066328235,-0.030172106
24,0.14561154,-0.030872269,0.27469763,-0.06635906,-0.29832485,0.08987577,0.0024974633,0.026688483,-0.07651004,-0.16619125,-0.19571337,0.022649243,-0.09367158,-0.12187759,0.040526114,-0.15235099,-0.19967122,0.3407342,0.15997292,-0.052909095,-0.10572738,0.09831228,-0.45666432,-0.24437775,-0.0952833,-0.26022202,-0.12236518,-0.121182725,-0.050067015,0.27463084,-0.35446045,-0.07812106,0.07017913,-0.30085096,-0.14943658,0.02254249,0.04922772,0.01844151,0.24879678,-0.19073394,0.010230699,-0.12463089,0.06658405,0.2001165,-0.0022096888,0.00050873373,0.1542571,-0.09526163,0.2759264,-0.14979327,0.28589433,0.16131632,-0.28094608,-0.079416715,-0.34792292,-0.042190187,0.31091458,-0.25407922,0.38028407,0.19139673,-0.008489245,0.23254001,-0.12368798,0.26168507
26,-0.019821603,-0.21941295,0.10209065,-0.11457722,-0.18913336,-0.14135574,0.029131146,-0.28246883,-0.03588837,-0.042695634,-0.20917621,0.009754526,-0.078546956,-0.02416662,-0.341964,-0.025199031,-0.0956473,0.5146039,0.110884,0.13325141,0.03716889,-0.03833076,-0.24498905,-0.24896717,0.06623821,-0.1986486,-0.082676865,0.039096713,-0.16763823,0.20479454,-0.1974955,-0.08031582,-0.055031374,-0.027171806,-0.0038742814,-0.009164713,0.31491217,0.08276127,0.047867253,0.27853876,0.11795367,-0.34382617,0.16334833,0.19435062,0.08112245,-0.060451355,0.10370999,-0.2571314,0.33161864,0.002336133,0.3111267,0.043080244,-0.062896565,0.027180525,-0.4234023,0.042858817,0.39697942,-0.052447144,0.1526023,-0.07697841,-0.014700896,0.20431083,-0.11294715,0.3850705
27,0.0051923343,-0.19912715,0.09492244,-0.08469595,-0.21711028,-0.094134934,0.022503756,-0.22646865,-0.01943544,-0.10020192,-0.25399137,0.053602125,-0.09311303,0.020146003,-0.3305771,-0.024255015,-0.07694497,0.5132555,0.15232673,0.08217506,0.06592645,-0.05937281,-0.32118338,-0.29013702,-0.024578389,-0.24145779,-0.08503464,-0.015643662,-0.2276756,0.32491028,-0.24953268,-0.00013697505,-0.026623664,-0.06402524,0.043617915,-0.04645677,0.21123861,0.055764932,0.17507167,0.31528845,0.05289615,-0.35321435,0.12934116,0.1920605,0.08520852,-0.016733628,0.124134265,-0.25654036,0.38670543,-0.0014476543,0.34684575,0.13491471,-0.056090027,-0.015289693,-0.43180534,-0.03056766,0.43139789,-0.16402183,0.23590934,-0.04472911,-0.03973248,0.21237391,-0.15769166,0.32049856
30,-0.059922084,-0.21996397,0.032338344,-0.13534848,-0.11884393,-0.16041224,0.041556377,-0.35008857,-0.09641616,-0.05945605,-0.21479854,-0.0059097377,-0.1325074,0.0019823702,-0.40927112,-0.003307839,-0.03447333,0.52276033,0.07171835,0.1902283,0.08715032,-0.13912897,-0.2955924,-0.23021781,0.019636583,-0.22126731,-0.08861624,0.03372899,-0.2527735,0.30607826,-0.17441988,-0.041762017,-0.04644307,-0.079741694,0.09859261,-0.07163842,0.30166954,0.019263387,0.10229861,0.38369042,0.08998086,-0.4360612,0.16764762,0.23535348,0.08524296,0.05254566,0.17335515,-0.22723286,0.3944392,0.075310715,0.3927905,0.05129187,0.007549293,0.09817999,-0.45738137,0.032041825,0.36513278,-0.089568116,0.14961572,-0.09392015,-0.04339663,0.22201324,-0.17340055,0.34770706
