ID,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
2,0.026873626,-0.08686998,0.094883054,0.039247535,-0.011457643,0.088770695,-0.15307818,0.0507478,-0.17241211,0.16070251,-0.24752685,-0.04856277,0.031314537,-0.11417812,-0.099561624,-0.107919976,-0.11005496,0.4216187,-0.05318146,-0.04369197,0.066218145,-0.005805508,-0.13891985,-0.06436277,0.087134026,-0.17296833,-0.058990788,-0.07815399,-0.16830102,0.13043733,0.012546301,0.01269287,-0.012288185,-0.06565084,0.055627987,-0.05149905,0.12588258,-0.107508,0.025095006,-0.05940546,-0.10520241,-0.04957844,-0.105390035,0.126003,0.015379208,0.14761262,0.080449626,-0.27338138,-0.1547935,-0.34513474,0.07263105,0.057684537,-0.0013456037,-0.013435486,-0.22850363,0.07726457,0.06673209,-0.036963,-0.11947365,-0.022734242,-0.13704272,0.07604486,0.14631976,0.3469228
3,0.085980736,-0.097407475,0.08574188,0.050231773,0.01658298,0.060588766,-0.17361927,0.073732816,-0.13794069,0.18669964,-0.23571216,-0.091795,0.067077845,-0.11068465,-0.08345274,-0.07497009,-0.10178421,0.3783369,-0.042551577,-0.05032288,0.0278796,0.007897128,-0.19966362,-0.105923146,0.10887754,-0.18678756,-0.059676003,-0.073829055,-0.12705085,0.106098674,0.012473348,-0.035216846,-0.044803806,-0.110212505,0.084721096,-0.084392756,0.10971693,-0.15663907,0.009619051,-0.03699954,-0.09566292,0.0048038266,-0.10675243,0.13328414,-0.044885393,0.13516249,0.10619311,-0.2581296,-0.18192735,-0.3179707,0.045554843,0.09888313,0.021596093,0.034990344,-0.22436112,0.12219634,0.049943753,0.01938323,-0.13363746,-0.04218282,-0.17540675,0.11745504,0.18075149,0.36173454
7,0.042782146,-0.07633555,0.08632771,0.05924853,0.0014276906,0.08497954,-0.1381715,0.05407939,-0.14022332,0.16134423,-0.22455715,-0.05321715,0.057270147,-0.102220595,-0.089963004,-0.09291346,-0.113034435,0.42375952,-0.041798975,-0.049950045,0.054211825,0.00018841756,-0.17534907,-0.10142433,0.09736303,-0.18150106,-0.056423903,-0.08305871,-0.11704706,0.14166778,0.014056253,-0.033060513,-0.053001195,-0.0972388,0.096898645,-0.07359692,0.13703519,-0.11808298,0.0057258294,-0.039618313,-0.1012981,-0.034713347,-0.1065447,0.117702715,-0.021207655,0.10567936,0.0996794,-0.27203804,-0.16634056,-0.3273339,0.06474693,0.07356454,0.014951986,0.00929285,-0.24523726,0.07517071,0.035824157,-0.014767036,-0.100068286,-0.03439372,-0.13834366,0.10339647,0.17503318,0.35967994
8,0.036879044,-0.09952159,0.06497966,0.04880836,-0.0034288943,0.065217696,-0.14869715,0.06656364,-0.12384427,0.17488864,-0.22134523,-0.087641746,0.06777839,-0.114891246,-0.07600362,-0.07690689,-0.09827908,0.41457674,-0.062132753,-0.014955838,0.056445763,0.008552451,-0.1764755,-0.097373046,0.081754625,-0.21006915,-0.05916659,-0.08700158,-0.14668207,0.12825088,-0.000224937,-0.033577334,-0.04920377,-0.06510038,0.08177964,-0.06265328,0.12135789,-0.14823216,0.010817406,-0.05061312,-0.082598686,-0.042690706,-0.112110026,0.105448775,-0.007861177,0.11164263,0.07447597,-0.2739576,-0.18916383,-0.31823635,0.048624545,0.079344414,0.019246249,0.023896463,-0.26211232,0.11647283,0.03041256,-0.0046605235,-0.11935787,-0.022138251,-0.14922728,0.11864703,0.17304207,0.35305437
10,0.078603916,-0.06458652,0.063920125,0.03721936,0.005759698,0.08630144,-0.14293036,0.031410616,-0.1449741,0.15148404,-0.25429216,-0.06913246,0.028038453,-0.109574795,-0.066545226,-0.06904328,-0.12427286,0.42581126,-0.06883551,-0.057507504,0.026237497,-0.019521374,-0.15564352,-0.100061245,0.08940214,-0.18788403,-0.085067846,-0.080658406,-0.14033134,0.12964584,-0.0071652536,-0.035760295,-0.034133006,-0.074086376,0.101519816,-0.060951892,0.11990835,-0.11241041,0.011002251,-0.06629554,-0.089847,-0.021301823,-0.084867634,0.12442954,0.0024236355,0.12587024,0.091787584,-0.26061544,-0.19167541,-0.31742865,0.062273376,0.09190689,0.004740993,-0.014773376,-0.25685993,0.08879916,0.09121577,-0.024333948,-0.119871564,-0.0351354,-0.16275144,0.11362737,0.1808534,0.32453758
13,0.057197522,-0.056050237,0.049590018,0.04352205,0.0054542213,0.07032465,-0.14188518,0.049346622,-0.1370241,0.18257181,-0.24142723,-0.061566934,0.05033561,-0.11519248,-0.055841573,-0.07128263,-0.08530583,0.40271184,-0.043148354,-0.06989545,0.053544376,-0.0008400155,-0.16169581,-0.11533436,0.092915475,-0.20471975,-0.054729633,-0.083856486,-0.13953255,0.13420446,-0.011186875,-0.016257152,-0.03181131,-0.095253624,0.059902236,-0.061089374,0.13026156,-0.13563469,-0.00574285,-0.057288364,-0.08922472,-0.024313537,-0.100769654,0.12278732,-0.03183302,0.109562725,0.08331187,-0.26350483,-0.19601749,-0.33199775,0.050072886,0.088419914,-0.0136376945,-0.01542763,-0.24968116,0.10150823,0.06228478,-0.02626883,-0.14052208,-0.006039805,-0.1706157,0.1302493,0.1531582,0.3671548
14,0.0985288,-0.06995194,0.09336962,0.0337741,-0.015949953,0.0834965,-0.1702345,0.07861008,-0.16480021,0.19341329,-0.23369071,-0.06779801,0.039093617,-0.11302243,-0.12073519,-0.082791656,-0.14292546,0.38064295,-0.044519946,-0.013425027,0.044985685,-0.0046758526,-0.2074232,-0.08602141,0.099993795,-0.17767371,-0.047067575,-0.062251657,-0.15831695,0.10684319,0.022125242,-0.008181844,-0.035494603,-0.07250892,0.11285199,-0.04708902,0.14692402,-0.14402807,-0.00034789703,-0.027176667,-0.13296509,-0.02640085,-0.08470121,0.12093639,-0.03459573,0.11379779,0.13042268,-0.256419,-0.20247762,-0.3292762,0.07733377,0.07580777,0.015039321,-0.0015820444,-0.22745775,0.09909297,0.035792433,-0.009628564,-0.14281332,-0.023199547,-0.1431906,0.10013893,0.15052308,0.3461078
15,0.060687322,-0.07415529,0.06602695,0.031321935,0.01636747,0.071244046,-0.1497715,0.06478792,-0.16145186,0.18654482,-0.23737587,-0.055388514,0.03799149,-0.11444197,-0.07728263,-0.080162786,-0.1288021,0.40540865,-0.032339368,-0.012933495,0.045047577,0.010134768,-0.16935019,-0.09368362,0.0939434,-0.18544228,-0.05806444,-0.058531255,-0.13625972,0.10855942,0.02732346,-0.014038744,-0.047182374,-0.082376294,0.08872556,-0.06361761,0.12313157,-0.11161619,-0.013747382,-0.026419794,-0.13461445,-0.028397078,-0.102009155,0.13140854,-0.012778439,0.15878265,0.10155825,-0.24943477,-0.19302534,-0.32044768,0.08166382,0.08855754,0.002320302,-0.010163924,-0.25045308,0.09940785,0.054160234,-0.021587329,-0.11802813,-0.031100972,-0.17029189,0.10462967,0.14797413,0.34289533
19,0.064671524,-0.072069645,0.08763695,0.0428881,0.028821927,0.08511117,-0.13422169,0.04502709,-0.16666782,0.15307137,-0.23312527,-0.0656101,0.04867252,-0.10969508,-0.098360725,-0.07951658,-0.106907815,0.39588162,-0.045534797,-0.0526256,0.05890183,0.02687581,-0.16678001,-0.05160683,0.08217065,-0.18634489,-0.053406816,-0.067196876,-0.10933585,0.12541062,0.02542627,-0.025824595,-0.019792726,-0.10380188,0.07775253,-0.06622982,0.13850766,-0.12615661,0.009019309,-0.04255015,-0.099048235,-0.027707003,-0.12849902,0.12560272,0.0040495927,0.13458994,0.12580295,-0.2687784,-0.17799036,-0.346825,0.066673055,0.0744081,0.03494182,0.012865081,-0.2497758,0.10029242,0.04481206,0.0026339483,-0.1249064,-0.052024394,-0.13222183,0.1360355,0.15091336,0.35040885
20,0.07651492,-0.085562125,0.06613956,0.03752674,0.013491368,0.1022928,-0.18530315,0.09338464,-0.12174123,0.17176524,-0.23455626,-0.06857195,0.039229315,-0.14166884,-0.08743135,-0.050369147,-0.09044805,0.42884922,-0.03266063,-0.019974835,0.030156745,-0.01594619,-0.18537216,-0.049264558,0.09990563,-0.17893988,-0.06709091,-0.061941903,-0.15804657,0.08729486,0.053071544,-0.020313153,-0.041214045,-0.087541066,0.0919316,-0.049476653,0.14026928,-0.1323533,-0.003963471,-0.0066294284,-0.10614721,-0.0015115229,-0.11851419,0.09805646,-0.029847648,0.15390463,0.14633898,-0.27542117,-0.2315662,-0.3296961,0.070134416,0.07828369,0.023713922,0.024792217,-0.22104749,0.09756373,0.030498924,-0.0070189117,-0.13077769,-0.043858755,-0.16010043,0.10971674,0.1806703,0.31666914
