ID,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
1,0.15267466,-0.116115026,0.2984544,0.14049189,-0.638674,0.03581743,0.01530609,0.08311049,0.054880977,-0.2537413,-0.29021573,-0.07611898,-0.56277645,0.100423194,-0.30755168,-0.15381208,-0.3122469,0.6423941,-0.1453314,-0.016097225,-0.063642256,0.14726208,-0.6142333,-0.538092,0.18447231,0.19867857,-0.09910408,-0.17142713,0.3242867,0.34181812,-0.050783087,0.122895434,-0.13419265,-0.062108833,-0.11434862,0.28850126,0.20144908,-0.030734507,0.24649954,0.49196702,-0.099134356,-0.49212134,-0.104791924,0.3079305,0.34311584,0.18723796,0.17466791,0.05506264,-0.104461856,-0.31047177,0.42397588,0.2685554,0.0016422248,0.3079887,-0.92111385,-0.17747027,0.34928373,-0.09667085,0.028180322,-0.2757417,0.106020994,-0.41115588,-0.334385,-0.23329604
5,-0.21833144,-0.3191267,0.4450711,-0.019701302,0.11108378,0.049242448,-0.3178996,-0.25001705,-0.04954713,-0.06923196,0.034106452,-0.3407729,-0.033706434,-0.25051054,-0.4880821,-0.32441786,-0.29845497,0.52345496,-0.65950555,0.43016648,-0.04307914,0.07407244,-0.06842335,-0.38636288,-0.06869677,-0.049636293,0.05489376,-0.030299833,-0.29335195,0.15512536,-0.20068248,0.24593392,-0.11752492,0.3592152,-0.10025663,0.35190228,0.28196156,-0.26985237,0.18588698,0.2714494,0.5036116,-0.20387901,-0.06796046,0.10620758,-0.19346304,0.18948424,-0.023140159,-0.20672509,0.34999216,-0.057167668,0.0603839,0.1902521,-0.23998672,-0.38771623,-0.05974149,0.15958944,0.18035871,-0.1080158,0.050749533,-0.25537074,-0.27266827,-0.08551968,0.49928227,0.60424304
7,0.010694537,-0.17286035,0.23315862,0.10095273,-0.6685402,-0.047272958,0.06452558,0.20104666,0.0035158242,-0.2727744,-0.21000847,-0.047387354,-0.46083096,0.072326034,-0.27308747,-0.28616872,-0.4195242,0.6142943,0.05310711,0.068941236,-0.0069871326,0.27439177,-0.6371477,-0.39308783,0.15767479,0.14157176,-0.21084855,-0.10977354,0.24572717,0.2647433,-0.04069112,-0.01628693,-0.17024568,-0.22160168,-0.038789146,0.24328727,0.23472714,0.024623953,0.2840624,0.40860817,-0.16124843,-0.4385717,-0.08820596,0.22565834,0.38170364,0.21379521,0.17631069,0.03331958,-0.008704086,-0.31926087,0.45664322,0.28434178,-0.006872558,0.27012333,-0.95284134,-0.21825448,0.35718128,-0.20836362,-0.04815025,-0.33203351,0.22260426,-0.33021653,-0.29259232,-0.17460327
8,-0.3806109,-0.13548577,0.32434615,-0.082743995,-0.027344566,-0.27913317,-0.10075085,-0.17075159,-0.32830966,-0.2428327,-0.07722336,-0.1248468,0.09846807,-0.16373973,-0.4834028,-0.13593175,-0.1457463,0.4358813,-0.20935866,0.37166846,0.08399118,0.087198704,-0.3483145,-0.11857432,-0.15477867,-0.20657529,-0.18363352,0.058932435,-0.36295262,0.22649649,-0.030031238,0.06052085,-0.23741502,0.039113767,0.22581886,0.098135844,0.4628343,-0.45454293,0.23600923,0.034845676,0.17626236,0.23142749,-0.06954898,0.09850423,-0.12002814,0.53214955,0.12056064,0.16987759,0.25919265,-0.114602774,0.02658219,0.30967167,-0.30203104,-0.27298674,0.13021642,0.049540404,0.15353878,-0.26760212,-0.14474054,-0.27617636,0.04911857,0.03826791,0.06469778,0.48925385
9,-0.16499025,-0.19482426,0.18746296,0.07790067,-0.6240449,-0.11723598,0.15096006,0.23839022,-0.104578674,-0.3205843,-0.07975824,0.061308444,-0.3462417,0.0522312,-0.23872206,-0.33287105,-0.40815112,0.51159483,0.28618792,0.24142396,0.122131,0.30759326,-0.5573697,-0.24200104,0.10985618,-0.066579774,-0.32951432,0.019965952,0.15451227,0.11741878,-0.102622226,-0.14579497,-0.26221296,-0.38624394,0.08054305,0.13702847,0.3065388,0.14341678,0.35113508,0.18788874,-0.22006819,-0.23262055,-0.032738853,0.15364148,0.36457005,0.28689966,0.14291936,0.013922649,0.13259098,-0.29647914,0.37278795,0.31896582,-0.13779023,0.16259152,-0.8244045,-0.24694568,0.34768426,-0.29418844,-0.11870267,-0.30940318,0.36212978,-0.16668317,-0.31277207,0.02140819
10,-0.08761164,-0.25548822,0.28609753,0.074272186,-0.6774861,0.003594745,0.15083618,0.27236146,-0.07179741,-0.25458956,-0.09916592,0.041438058,-0.45007303,0.09784885,-0.21504278,-0.43646735,-0.5188662,0.5216082,0.37465188,0.2813802,0.12508897,0.34630147,-0.4999627,-0.19247355,0.14791302,0.0009476199,-0.38166758,0.0010463585,0.20473413,0.07416506,-0.13139828,-0.20256944,-0.18495752,-0.48065653,0.005610819,0.16415283,0.3339587,0.29395285,0.4077224,0.12789229,-0.30948257,-0.37460166,-0.10657966,0.18943097,0.40278676,0.19015484,0.087876864,-0.09523613,0.19633579,-0.31927943,0.4539025,0.29010785,-0.06361311,0.21726938,-1.0544757,-0.30082983,0.44343936,-0.35625723,-0.14900969,-0.34001026,0.45288864,-0.13826078,-0.26026383,0.0044951886
11,-0.20070016,-0.564588,0.33663818,-0.08525042,0.08276173,0.08344414,-0.27285424,-0.124891505,0.15320702,-0.1264459,-0.07636567,-0.14127836,-0.07452136,-0.25033543,-0.22690423,-0.47842175,-0.4520713,0.4997834,-0.036752123,0.37512654,0.24455689,0.14814575,-0.067215815,-0.29637903,-0.059842918,0.05679061,-0.11598611,-0.2171066,-0.17695338,-0.08112666,-0.31065956,-0.036419436,0.027922781,0.095302224,-0.14347704,0.30128857,0.27552453,0.13224237,0.26803124,0.0765794,0.26941127,-0.3116055,-0.37785512,-0.08711031,-0.08849127,-0.07445055,-0.03342502,-0.41422012,0.4648593,0.057447486,0.14370309,0.0129978545,-0.014064521,-0.16715631,-0.44652632,0.09228469,0.33202425,-0.20929779,0.08705762,-0.3021978,-0.16569528,0.14909123,0.44415373,0.27465236
13,-0.07149484,-0.026128,0.44185063,0.10065456,-0.20995405,0.0034453135,-0.11646494,-0.15583764,-0.30471945,-0.038470026,-0.043332495,-0.007858055,-0.124472104,-0.24828966,-0.3759662,-0.25593024,0.046437632,0.1415842,-0.16356234,0.47425458,0.21152398,0.107831575,-0.09937972,0.118342906,0.11085671,-0.5124203,-0.29875964,0.34777394,-0.31932625,0.033892397,-0.112134025,-0.16683471,-0.16169456,-0.16987245,-0.065822765,0.06213526,0.5594254,0.07049843,0.18646343,-0.25064793,-0.21434082,0.22522007,0.16769862,0.24497008,0.06844705,0.23000756,-0.0027788735,-0.14181551,0.40620875,-0.24932425,0.3176026,0.3207983,-0.15414578,-0.37853378,-0.03658884,-0.0096399225,0.29681215,-0.09154172,-0.16710073,-0.0073040044,0.37544134,0.3947938,0.045637093,0.52054816
14,-0.14912556,-0.23120715,0.30380967,-0.021244207,0.16246437,-0.15940061,-0.12663136,-0.25661904,-0.17162794,-0.09087359,-0.2018074,-0.15177597,-0.16640939,-0.13895187,-0.45790452,-0.026126198,-0.075134635,0.5893215,-0.4790291,0.05915377,-0.07546658,-0.14717107,-0.27878556,-0.4397721,0.10002628,-0.07229002,0.20326091,-0.14510567,-0.043359164,0.20829579,-0.1150087,0.29620567,-0.09206088,0.21818207,-0.02973733,0.35582462,0.2616778,-0.18187015,0.059504032,0.37830865,0.41964823,-0.12520048,0.010078882,0.20956178,-0.068276696,0.28141996,0.117652915,0.034836076,-0.10405446,-0.085170954,0.047114573,0.18354554,-0.10456543,-0.19302757,-0.17360868,0.057325885,0.22447465,1.4383255e-05,0.08186962,-0.18829171,-0.31392086,-0.14194258,0.08793573,0.3535036
15,-0.17080967,-0.16003709,0.39477214,0.016201157,-0.16662234,-0.090203464,-0.0757545,-0.14812845,-0.3539551,-0.10387717,-0.12040081,0.018319167,-0.12118569,-0.15424481,-0.34441337,-0.20472717,-0.0451609,0.2246974,0.09696775,0.39576617,0.2216468,0.13677073,-0.1506883,0.19172624,0.08995153,-0.34871817,-0.3161248,0.26759633,-0.26911587,0.01223239,-0.12237096,-0.18225327,-0.04351201,-0.23887569,0.04787655,-0.031903487,0.5890132,0.0636003,0.15942001,-0.2728295,-0.2591739,0.14549193,-0.06462817,0.20810008,0.02430138,0.2640485,-0.019623978,-0.04608982,0.4203321,-0.24341781,0.27058706,0.19791889,-0.07293941,-0.22327527,-0.11114056,-0.0030682401,0.3486677,-0.22727343,-0.261914,-0.125304,0.45178938,0.39400554,-0.020472324,0.4294246
